1.134968 -0.350909 -1.587371 0.713060 -0.145072 0.900858 0.240528 -0.247582 -3.401689 
-1.075292 0.527852 1.011671 0.858572 -1.198671 0.334650 -0.079831 -0.126307 6.661964 
0.896242 -1.430353 0.785107 0.608267 -0.861187 -1.284951 0.523098 0.502738 -9.528419 
0.162765 -1.372412 -1.812686 -1.158412 -1.605621 -0.648740 -0.250536 0.037657 -3.226728 
-0.355370 -1.167774 -0.613257 -0.070374 0.981725 -1.053675 -0.584282 -0.421748 -4.911873 
-0.034908 1.406603 -0.342038 0.477529 -0.315221 -1.192387 0.129525 0.126876 7.681871 
1.343805 -0.207666 0.687040 -0.164440 -0.399223 0.703595 -0.284800 0.165947 7.661244 
1.153202 0.760012 1.068478 1.827162 -0.583605 0.663578 0.430131 0.417299 9.298142 
0.059619 -0.782594 0.154995 -0.006022 0.577911 1.651285 -0.296717 0.272327 1.437402 
-1.722866 0.476518 1.554518 1.298064 0.086862 0.935158 0.139476 0.565367 8.766040 
0.631167 -0.509202 -0.463090 1.710210 1.693867 -1.550733 -0.564889 0.317227 -6.132932 
-1.749378 -0.265469 1.841132 0.479909 -1.785496 -0.333354 -0.189728 -0.352770 6.812064 
-0.270832 -1.597676 0.945875 -0.396221 -1.623306 -0.047719 0.311309 0.169358 -9.685652 
1.582002 -0.482715 -0.148774 -0.990049 0.630289 -0.182270 0.485564 -0.329657 0.480920 
1.603225 1.850374 1.241634 1.689692 -0.092132 0.974359 -0.138691 -0.581641 5.060995 
1.254523 -0.348783 0.217948 -1.300229 1.225499 -1.841079 0.130755 0.403639 -0.933807 
-0.943142 1.085362 -0.921964 -1.118258 -1.550630 -0.047208 -0.553469 0.247860 1.431035 
-0.675514 1.605049 -1.425756 -1.131919 -1.186976 0.864325 0.395420 0.217492 -3.226741 
-0.972798 0.286500 1.033993 -0.963517 1.700162 -1.300377 -0.403675 0.241032 8.839289 
-0.119775 0.082248 -1.222865 0.861906 -1.722130 1.534395 -0.440213 0.539578 -2.598830 
-1.706648 1.615013 0.155890 -0.037258 -0.386290 -0.592187 -0.103055 -0.441473 9.996210 
0.939958 -1.827218 -0.354085 1.589152 -0.946954 1.102353 -0.595297 0.438077 -10.238355 
1.795071 -0.840823 1.683808 -0.966522 0.209236 -0.704895 0.527311 0.518535 -4.978067 
-1.652786 -1.677527 0.970130 0.106769 -0.014422 -1.124504 -0.312419 0.378238 -7.575123 
-1.556216 0.324175 0.880854 0.065968 0.377834 1.728633 -0.502716 0.058572 9.408104 
-0.195806 0.223699 1.109975 1.834856 0.558118 0.742093 0.475126 -0.554919 8.384271 
-0.522307 1.705653 0.501120 0.344306 -0.056428 1.628779 0.497985 -0.363470 3.416305 
-1.580315 -1.329327 -1.507294 0.708834 0.452611 -0.652055 0.015374 0.396761 2.371990 
1.637443 0.151882 0.443198 -0.513528 -1.529916 1.271992 -0.255081 0.454099 6.984000 
0.136447 1.166289 -1.715550 -0.970056 1.141930 -0.203215 0.032076 0.301479 -4.763007 
-0.179238 -0.295569 1.119199 -1.472005 -1.836558 1.010924 -0.123341 -0.584133 7.199610 
0.563959 0.899165 -1.311218 1.253034 1.024195 0.230256 -0.569122 -0.037778 0.693249 
0.940661 -1.309868 1.336827 -0.613143 1.842712 0.643123 0.203514 0.465183 -3.962393 
0.536305 -0.185760 -0.588318 0.621756 -0.341731 1.874011 -0.348912 0.237657 -1.482085 
-1.682432 1.477720 -0.125990 1.181467 0.796384 1.640535 -0.207984 0.010857 8.680236 
1.842929 0.510023 -0.827732 -0.712977 1.541059 1.281575 -0.588271 -0.265607 0.879785 
-0.747537 1.255600 -1.093330 -1.046947 -1.867737 0.995920 0.005159 0.304114 3.292953 
-0.570040 -1.315165 -0.987233 -1.049273 0.518718 -1.705101 0.392169 -0.411564 -5.685306 
-0.493646 0.868439 -1.246157 1.465087 -1.348150 -1.196162 0.332280 -0.170701 3.360507 
-0.043525 -0.155188 0.536079 -0.206350 0.198913 -0.778192 -0.398094 0.428807 6.909474 
0.229178 -1.055205 -1.172717 -0.752764 0.123737 -1.350745 0.138411 -0.530925 -7.018834 
-1.833269 -0.266852 1.207755 1.535249 1.652460 -0.035040 -0.257417 -0.410971 8.406617 
1.429032 -0.356816 0.915412 0.326820 0.104318 0.268346 0.409144 0.483225 5.193297 
-0.576985 -1.171854 -1.328745 0.734671 1.151861 0.826900 0.577469 -0.080000 -1.233230 
1.243267 -1.034371 -1.614629 -1.252561 -0.612821 -0.279307 -0.243670 0.236260 -1.110204 
0.670775 1.674215 -0.089457 0.684003 1.574992 -1.430577 0.249515 -0.409253 2.173793 
-0.600392 1.261717 -0.080302 -0.003337 0.468270 -1.355943 -0.071325 0.048030 9.071553 
-1.570658 -1.129971 1.384940 1.252496 -0.483604 -0.006246 0.184416 -0.113323 -2.950207 
-1.114468 1.831563 1.759388 -1.145258 0.819289 -1.688375 -0.126969 -0.374355 -2.627560 
-1.682965 0.046752 1.614451 -1.743200 1.784060 -1.177346 0.194296 0.337999 8.617135 
0.382891 0.010812 0.767636 1.022842 0.114185 0.217556 -0.109705 0.580571 4.718456 
0.828318 -0.746371 -1.756419 -1.727716 -1.862452 -0.657143 0.396120 -0.013859 -2.502210 
1.524458 1.256274 -1.076793 1.690432 1.039182 -0.464383 -0.370324 0.367051 4.017507 
-1.191772 -0.576463 0.061079 1.146955 1.310975 -1.568789 0.039733 0.590318 1.558119 
-0.463342 1.248495 0.138209 0.611236 0.037845 -1.049424 0.554070 0.248879 9.323412 
0.711641 -1.384713 -1.204762 -0.247964 -1.772232 0.171679 0.456062 -0.564582 1.579136 
-0.631310 1.866542 1.543552 1.714413 0.708934 -1.631962 0.476440 -0.066695 0.305933 
-1.473966 -0.853888 0.763077 -0.198406 1.762282 -1.512715 0.024291 0.263399 7.109611 
-0.416440 1.622312 -1.563071 -1.795177 -0.938813 -1.550984 0.492191 -0.546610 -5.451411 
0.148110 1.148711 0.671362 0.232481 1.685920 0.601196 0.297182 0.344300 6.675622 
1.820482 0.241585 0.124621 -1.564202 1.817853 1.296822 0.582385 -0.249328 5.017192 
-1.870295 -0.525672 1.696846 -0.478832 1.024043 1.439158 0.054865 0.511862 4.617455 
-0.626821 -1.840830 0.830332 -0.823659 -0.119107 -0.013304 -0.372384 0.546111 -8.603666 
0.913967 -1.341789 0.155457 0.223131 -0.893828 0.536158 0.353907 -0.280171 -0.098685 
-1.771094 0.437256 1.403322 1.066090 -0.612740 1.080772 0.353234 0.402505 8.922761 
0.087767 1.070742 -1.601754 0.258357 -0.730356 -0.270000 0.343806 0.349069 -0.953153 
-0.073700 1.631847 0.354320 -1.405933 0.296527 -0.092455 -0.219952 0.465247 4.105066 
1.039546 -1.881711 -0.127134 0.794243 -0.419380 1.210698 -0.567399 0.117513 -9.879732 
-0.468518 0.962001 -0.795129 0.598966 1.155905 0.948104 -0.199739 0.582964 2.086347 
-0.725364 0.702425 -1.708618 -1.327600 1.121984 0.085371 -0.479789 0.188025 -3.987561 
0.620075 1.562720 -0.328981 1.280653 1.519321 1.617054 0.171351 -0.102355 4.618588 
-0.770705 0.171077 -1.153701 -1.595487 0.020439 0.459009 0.422889 -0.098800 -2.950360 
1.539789 -1.197918 1.689344 1.600062 1.468800 0.749467 0.323643 -0.132219 10.341450 
-0.533112 1.068826 0.129657 0.140383 -0.555371 0.177244 0.224077 0.463046 9.500289 
0.688641 0.367436 0.384450 -0.183924 0.114563 -0.966507 0.145454 0.245148 4.519040 
0.692590 -1.131493 -1.572731 1.733541 1.746221 -0.014963 0.351133 -0.108909 -4.457003 
-0.622801 1.630581 1.687196 -0.571971 0.152622 1.570912 0.521441 0.260761 -1.531724 
-1.146919 -0.717990 0.235997 0.462398 1.728201 -1.286720 -0.535865 -0.278473 7.434046 
0.409279 -1.330056 1.315619 1.079042 -1.585120 0.843834 -0.026262 0.217544 3.713501 
0.044155 -0.555920 -1.511803 0.329355 1.245299 -0.799558 0.495288 -0.101270 0.786893 
-1.355186 1.188038 -1.871700 -1.521751 -0.995217 0.485211 0.197633 0.021229 -0.730886 
0.968108 0.059842 -0.800066 0.560011 -1.361373 -0.996298 0.369646 0.241214 -1.049809 
1.686203 1.599099 0.363898 1.240136 -0.864590 1.838970 0.583082 -0.543941 6.385510 
-1.669111 -0.846517 0.229822 -1.545057 -0.633414 0.442070 -0.200099 0.533647 -8.315975 
-1.142413 -0.369756 -1.682076 -0.091439 1.311937 -0.477990 0.033473 -0.226044 1.157179 
-0.313986 0.708548 -0.583914 -0.772087 -0.439552 1.468545 0.072520 -0.355436 2.100661 
-0.453765 0.109104 1.539069 1.773581 -0.110782 0.423388 -0.541833 0.215896 9.100857 
-1.068226 -1.360343 1.219545 -0.112264 -1.857621 1.371143 -0.211378 0.574357 5.321222 
-1.631483 -1.764862 -0.371313 -1.450016 -1.718023 -1.069048 -0.030357 -0.201759 -6.182993 
-0.483259 -1.748421 0.744605 -1.523910 0.417843 -0.652670 0.325022 0.237716 -8.509071 
-1.521354 -1.853637 0.467118 -1.880748 0.970244 -1.740231 -0.349871 -0.279145 -9.187974 
0.263868 1.412629 -0.850244 1.683928 1.060186 -1.818202 0.117849 -0.509235 5.093390 
0.543818 1.684586 0.801651 -0.312826 1.360459 0.727973 0.533473 -0.320098 8.227073 
-1.101635 -1.137372 1.407144 1.219253 -1.253826 0.757320 0.335224 0.105950 -5.696973 
-0.750017 1.044785 -0.552048 -0.513123 1.491775 -1.409021 0.371679 -0.388400 6.454384 
-1.498589 -0.006732 -0.040641 -0.697903 -1.467788 1.195081 -0.116978 -0.449419 -0.377298 
1.699986 -0.497815 -1.337657 1.743194 1.874677 -1.214232 -0.339321 -0.570436 7.530490 
1.028146 -1.223502 1.473760 1.164489 -1.816800 1.323325 -0.432993 -0.511509 1.187120 
1.477659 -1.165500 -0.097859 -1.038476 1.031891 1.400037 -0.433206 -0.495989 -9.855355 
1.832890 1.440058 0.230320 -0.718080 -1.280811 -0.390170 -0.546707 -0.103134 6.377375 
-1.550929 -1.293364 -0.260307 -1.879945 -0.610756 0.485440 0.225825 -0.153678 -7.528277 
1.389134 0.111159 -1.627250 1.516652 -1.774134 -1.639487 -0.183101 -0.582074 -3.744266 
0.711673 -0.837400 -1.106858 1.556794 1.846684 -0.460708 0.087550 0.248574 0.648572 
0.105643 -0.090520 1.678366 1.823716 1.814559 -1.283679 0.127794 -0.167674 7.014231 
0.182582 -0.045167 -1.376442 -1.681743 1.742953 1.601115 0.098087 -0.256977 -2.770131 
-1.022345 0.695356 0.119624 1.160821 0.622499 0.830772 -0.309347 0.409491 5.172398 
-0.230141 -0.053828 0.097779 -0.317089 1.335091 0.368342 0.167213 -0.053558 9.720707 
1.254125 0.508752 0.439113 -1.317500 1.228596 1.214571 -0.246570 -0.506884 8.863044 
0.782625 0.361662 1.356435 0.948138 -0.058648 -1.755426 -0.039153 -0.448864 8.130365 
1.165536 0.698516 0.459006 1.279627 -0.648371 1.645281 -0.018672 0.571545 9.702380 
-1.268195 0.527118 -0.018353 0.673337 -0.497097 -0.587751 -0.369875 -0.486904 3.303868 
-1.146126 1.307612 -1.540685 1.232547 -0.246946 0.246107 0.232522 -0.402883 -2.829765 
-1.231002 -0.174740 -0.102471 0.612241 1.846671 -0.678482 0.231053 0.101115 -5.106594 
0.744665 -0.517121 -1.603037 1.309227 -0.794309 -0.699173 -0.060281 -0.336644 2.986092 
1.800238 -0.710055 1.650368 -1.274282 0.013310 1.273027 0.481218 -0.177331 9.529077 
-0.849797 1.661229 0.317701 1.413263 -1.497150 1.561060 -0.586761 -0.091820 7.849105 
-1.383305 -0.171537 0.959039 -1.578533 -1.534366 1.877646 -0.104510 0.294471 7.901367 
1.020774 -0.717656 -1.698224 -0.048918 -0.325783 -1.518327 0.001058 -0.211500 -3.187758 
0.476339 -1.457560 -0.321927 -0.803336 -1.608280 -0.096145 0.438870 -0.304493 -10.614466 
-0.071842 -1.083871 -0.402891 -0.635250 -0.252697 1.611420 0.029173 -0.488558 -1.623115 
-0.208307 1.225486 1.719319 0.222912 -0.818172 1.610900 -0.350237 -0.429413 -0.477972 
0.830126 -0.521319 -0.534134 -1.035313 1.410986 1.706822 0.415980 0.174970 -4.587930 
0.110428 1.170437 0.134572 -0.202365 -0.693488 1.118649 0.186584 0.313095 8.442791 
-0.807819 -1.566667 1.855084 1.228076 0.003265 -1.677521 0.340114 -0.509632 9.236303 
-1.168493 -1.399307 -1.439473 -1.708078 0.202711 -1.041695 -0.094131 -0.464183 2.198743 
1.766366 -0.739014 1.246914 -0.061562 -1.720575 1.277876 0.023753 -0.378706 -2.345263 
0.457385 0.424497 1.855293 0.979936 -0.958039 -0.478414 0.166950 0.325279 7.503678 
0.382206 -0.190513 -1.295559 0.543245 -0.407643 -1.321720 -0.582303 0.427327 3.778457 
-0.779589 1.652265 0.456425 -0.631014 -0.691615 -1.341322 0.149013 0.062730 6.457508 
1.318915 -0.072926 -0.453094 0.071412 1.386983 1.654837 -0.498823 -0.512133 5.081135 
-1.566709 1.145849 1.584893 -0.904285 -1.797673 -1.415318 0.281263 0.391001 2.125353 
-0.166433 0.036430 1.546790 -0.414132 -1.059043 -1.577112 -0.088667 0.167163 7.643082 
-1.063417 0.296242 -1.115172 1.298930 -0.446397 -0.464337 -0.124113 -0.359364 -1.051510 
-1.327676 -0.140169 0.373765 1.190173 0.080464 -1.033435 -0.303295 0.123710 -0.589764 
-0.131381 1.042738 -1.028769 -1.717076 -0.226915 1.391126 -0.108107 -0.161029 3.000624 
-1.413981 0.736179 0.112611 0.150792 0.989208 0.307361 0.331800 0.169879 7.965591 
-1.574673 -0.757119 -1.450275 1.473600 -1.515602 0.571349 0.223171 -0.365053 -4.548661 
1.256612 0.842927 -0.254880 -1.150678 0.192109 1.733876 -0.051061 -0.182121 8.077133 
-0.068356 0.960171 -1.396012 1.154777 0.838254 0.368718 -0.219097 0.440565 -1.233001 
1.023289 0.076792 1.338092 1.788074 -1.580706 -0.362271 -0.087464 -0.011522 5.556195 
1.324621 1.575702 -0.798985 -0.110184 -0.834708 -1.091014 0.054568 0.320533 7.555646 
-0.853974 -0.696698 -0.061204 0.522280 1.601506 -0.646900 -0.006244 -0.544441 -1.974965 
0.381330 0.162413 0.258648 0.392175 1.481094 0.020456 0.236539 -0.084276 9.587524 
-1.266594 1.039639 -0.323390 1.003155 0.985366 -0.172950 -0.053330 0.090663 9.098840 
1.208003 -1.831161 1.232474 -1.478090 1.462711 0.190339 -0.515749 -0.597061 -7.894337 
1.726303 0.730917 -1.620175 -0.220214 0.911761 -0.726507 0.106981 0.423645 -5.094039 
0.716755 1.636697 -1.078450 0.220099 0.924942 -1.606897 0.166714 -0.032378 0.310123 
1.691062 0.325743 0.853940 0.117639 1.717590 1.324776 0.129238 0.098153 8.078807 
1.030872 -0.650521 -0.559827 0.684057 -1.279447 -0.094179 0.155839 -0.413701 -2.985829 
-0.285178 -1.432484 -1.113713 -0.557424 -0.396814 -0.285724 0.225620 -0.006478 -1.710997 
0.605103 -1.261969 -0.386399 1.350939 -0.935058 1.238725 0.574860 0.469742 -6.555563 
-0.315925 -1.719768 -0.239159 -0.813936 1.193167 1.391206 0.319973 0.587676 -7.676533 
1.663105 1.684851 1.490404 -1.836131 0.642194 0.094574 -0.442588 0.226334 0.414539 
1.030711 0.409795 -0.199092 1.549745 0.252964 -0.893457 -0.247164 0.319050 2.948272 
0.782663 0.998403 0.289572 -0.113249 0.425774 0.694076 0.390687 -0.125029 6.972198 
-0.794687 0.487399 -0.309716 0.849869 -0.437256 -1.397391 0.187567 0.047045 3.822798 
0.459889 1.037787 -1.298658 1.246088 1.135435 -0.041798 -0.412858 -0.499474 -0.453954 
-1.274004 0.901810 1.675489 -1.287349 -0.959054 1.320602 -0.595609 0.000255 3.662991 
1.192124 -1.056958 -0.467780 -1.707074 -1.775960 1.604307 0.373925 0.161478 -7.176880 
1.039311 1.703270 -1.848704 0.443670 -0.126583 -1.252072 0.022647 0.228630 -0.827752 
1.692819 -0.313929 1.663439 -0.248485 0.776017 -1.371212 -0.157902 0.546648 6.314797 
-1.655307 1.193194 1.857734 0.535894 0.456479 0.269057 -0.590030 0.168195 8.067432 
-0.319286 -1.651272 1.152182 -1.318162 1.419595 -0.630087 -0.058468 0.131978 -9.380023 
0.804434 1.214101 -1.126398 1.119436 -1.269844 -0.800854 -0.438412 -0.394528 7.339386 
1.470735 -0.659871 0.631428 0.117237 -1.261850 1.601009 -0.465337 -0.514961 5.804281 
-0.688735 1.832588 0.133417 -0.750951 0.427477 -0.839914 0.598083 -0.425075 2.626032 
-0.062984 0.775588 -1.045205 1.032306 0.833448 -1.227264 -0.461593 0.007367 -0.959948 
1.451330 1.179208 0.523456 -1.245935 1.424690 -1.715443 0.261426 0.585811 5.998251 
0.897895 -0.037883 0.415958 1.590766 -0.202320 0.072661 -0.073829 -0.049335 -1.932920 
0.833015 -0.965813 0.814569 -1.857687 0.265100 -0.502198 0.122301 -0.089432 -9.527921 
-0.566575 0.368241 -1.175042 1.631007 1.305955 0.769545 -0.261862 0.485946 -1.841048 
-1.732401 -1.441138 0.472213 0.815018 -1.853654 0.175699 0.362859 0.172318 -7.030272 
-0.982701 -0.268235 0.590458 1.414733 0.584998 0.128771 0.104667 -0.069863 -3.916811 
-0.947276 -0.539550 -1.584335 -1.034249 0.431670 1.775796 -0.186522 -0.473027 6.747601 
-1.240392 0.334956 1.129310 -1.190813 0.457894 1.429536 0.181147 0.140756 5.706048 
1.089297 1.129001 1.157093 -1.702423 1.003757 -0.203984 -0.480844 0.457823 5.193436 
1.032221 -0.589535 -0.985931 -1.785976 -0.871127 1.308236 0.444182 0.160802 -4.843807 
0.506370 1.874454 -1.199150 -0.168750 -1.205905 -0.606687 0.327495 -0.184485 5.050754 
1.201557 -0.841900 -1.344330 -1.075956 0.675332 -0.901740 -0.160026 -0.353420 -2.588083 
-1.436500 -0.750862 -1.851915 -0.741967 0.633605 -1.006057 -0.240320 0.142072 -1.618680 
1.809398 -1.313512 0.400132 -0.498704 -1.212065 1.417506 -0.578168 0.335582 -9.673655 
1.734861 1.321589 -0.367384 0.487887 0.358261 0.741041 -0.352591 -0.390084 7.451476 
1.869888 1.227954 1.721801 0.479636 1.176935 0.028594 0.571924 0.319090 0.283777 
-1.656776 -0.873876 0.333696 -1.205314 1.783186 -0.794089 -0.245969 0.004638 -10.479138 
0.914601 1.775640 0.557957 1.808015 1.823907 1.252401 0.537384 -0.579451 6.084710 
1.132008 -1.092416 -0.766377 1.282336 -0.353914 0.679634 -0.068688 -0.046105 -5.640846 
1.006532 1.191057 -0.129216 -0.265522 0.946874 1.313735 -0.138393 -0.378328 5.728035 
1.336002 0.598016 0.272347 0.671547 -0.431144 -0.463406 0.052078 0.470629 8.432874 
0.727800 -1.230142 -0.801972 -1.305385 1.280993 -0.307002 0.392397 -0.184056 -10.270052 
1.534155 -1.648537 -1.884155 0.268048 0.033513 1.538387 0.512815 0.474631 -3.474961 
-0.294375 -1.428976 1.307517 0.632549 0.105558 -1.519728 -0.294309 -0.045662 1.804745 
-0.980017 -0.397555 -1.420401 -1.604674 0.183303 0.752478 -0.369116 0.264345 -0.735461 
0.479304 -0.642852 0.158650 1.103482 -1.735045 -0.645808 -0.166624 0.355261 -6.669512 
1.108002 -1.165911 0.540338 -0.259051 0.373866 -0.877966 -0.170534 -0.564424 -6.149938 
1.493161 -0.735045 0.097232 1.799417 0.574630 -0.703505 -0.434414 -0.389160 -5.270939 
-1.588363 -0.881915 0.938751 0.510884 -1.433572 -0.540263 0.480035 0.348017 -1.913553 
-0.398602 -0.167960 0.759094 0.713173 1.748747 0.961205 0.287107 0.203639 9.837600 
-1.002649 -0.011042 -0.852516 1.193787 0.506551 1.140608 0.062224 0.598196 -2.410568 
0.078590 1.390570 1.636139 0.862710 0.481002 1.502697 0.377601 -0.451719 0.335327 
-1.586788 -0.790633 0.765656 1.680695 -0.508805 -1.323723 -0.499784 0.138402 -4.282985 
-0.422692 -1.674322 -1.708412 -1.645784 -0.859870 -1.757971 -0.455449 0.075630 0.769473 
-0.223040 -1.349775 1.655361 -0.286514 -1.268762 -1.472525 0.236963 -0.160997 8.627685 
-1.047859 1.656921 -0.454933 -0.671330 0.307839 1.524213 0.288952 0.014657 5.616343 
-1.448573 -0.080335 -0.560740 0.423432 -0.962918 0.460949 0.001650 0.139885 -5.787079 
-1.759652 0.478692 0.388914 -0.551977 0.673763 -0.880993 0.433850 0.514307 7.946770 
0.250161 1.011786 -0.977806 -0.950346 0.649737 -1.309783 -0.323864 0.024521 0.277738 
-0.781964 -0.563312 -1.340718 -0.685275 -0.337505 1.278069 -0.141729 -0.040333 -4.447281 
1.090189 1.042031 -1.597370 -1.451924 0.141527 -0.174372 -0.461960 -0.158369 -3.818683 
-1.332077 1.284271 -1.772694 -0.052871 1.094546 -1.131947 -0.528384 -0.543615 -3.659934 
0.788402 -0.565506 -0.507366 0.233476 -0.440097 -0.144645 0.173664 0.371450 -2.532150 
-1.742776 1.368978 0.639771 0.844108 0.747282 -1.779982 0.589322 -0.065415 10.460015 
-0.959876 -1.187401 1.251997 -1.323594 0.610371 0.574881 -0.084365 0.478635 5.849609 
1.199162 0.371093 1.530687 0.385391 0.564325 -0.484616 0.582640 0.432519 -0.926530 
0.091788 0.780532 -0.887700 1.735626 -0.908427 0.211870 -0.529331 0.327163 5.110678 
1.585039 1.561041 1.606421 -0.985900 -1.268729 -0.912732 -0.163292 -0.041263 -9.150486 
1.872225 -0.959020 -1.884293 1.705139 -0.595147 -1.064378 -0.244782 -0.454641 3.289093 
-0.124621 1.558744 0.691057 -0.493773 -1.265165 -1.335171 -0.545571 -0.219897 3.113586 
0.279485 -0.000848 0.823393 -0.572773 1.751473 1.533153 0.115209 -0.484711 6.145821 
-0.623597 -0.444884 -1.432716 -1.240312 1.680194 -1.381780 -0.296175 -0.221310 -2.643220 
-0.467988 -1.431377 -1.356414 -0.592429 -0.621542 0.163635 -0.577658 0.499042 -1.453404 
-0.118237 -0.458137 -1.744700 -0.812089 -1.704684 0.698964 0.143304 0.116136 -2.938138 
-0.337579 0.030993 0.656722 -0.768172 1.277685 0.637785 0.442044 0.229126 5.704511 
-1.338175 0.589599 -1.712723 1.311012 -0.945826 1.213797 0.411246 -0.196637 -4.668975 
-1.745363 -0.638882 -0.975571 -1.085173 0.323368 -1.373056 -0.420752 0.026342 -0.702488 
0.187204 -1.539804 0.956274 0.970386 0.633275 1.002073 0.525028 0.545474 1.076235 
1.783832 -1.243638 -1.437470 1.800789 1.020653 1.012211 -0.441304 0.201878 -0.412542 
-1.429160 -1.787350 -1.345710 -1.646193 -0.188716 -1.251076 0.548469 -0.274844 -3.781953 
-0.173142 0.369481 0.818183 -1.432515 -1.623584 -0.951443 0.335003 -0.010464 7.489314 
-1.069419 1.207098 1.810985 -1.034668 0.927183 -1.654804 -0.524784 -0.036583 4.513677 
-1.563345 1.134474 -1.098932 -0.958368 1.544705 -1.515085 0.545686 -0.259249 -0.475273 
-0.917409 0.039142 -1.870866 1.193287 -0.345978 -1.649116 -0.097917 -0.484413 0.124720 
-1.660761 0.009791 -1.318800 -1.757256 -0.720080 -0.973563 -0.398743 0.333036 -2.156915 
1.176792 1.395847 -0.151169 0.217545 -0.533834 0.239434 0.530660 0.407432 10.116788 
-1.149670 -1.708167 -1.290435 -0.034542 0.011374 -1.108525 -0.024170 0.570671 -2.342964 
1.643282 0.262365 -1.222791 -1.667096 -0.906722 -1.298162 -0.551515 -0.511057 -3.302560 
-0.426312 1.573790 0.986066 0.283414 -1.826601 -1.299962 -0.580156 0.515871 7.641916 
-1.685122 1.499820 1.853495 0.922029 -1.571220 0.729785 -0.571421 -0.275514 0.962061 
1.709229 0.295393 -0.309821 -0.915103 1.106573 1.202438 -0.353502 -0.116326 1.459463 
-1.287794 -0.890180 1.522627 0.636420 1.066914 -1.847562 0.251916 0.349624 9.952917 
-1.340456 -0.050043 -0.388839 1.811209 -1.046003 -1.081073 0.440927 -0.546797 -4.676505 
